customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
9227-LUNBG,Yes,Female,No,No,No,1,Month-to-month,No,Electronic check,24.6,24.6,No,No phone service,DSL,No,No,No,No,No,No
9227-UAQFT,No,Male,No,No,No,16,Two year,No,Mailed check,19.75,284.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9227-YBAXE,No,Female,No,Yes,Yes,65,Two year,Yes,Bank transfer (automatic),82.5,5215.1,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
9229-RQABD,No,Male,No,No,No,18,One year,No,Mailed check,23.75,424.5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9231-ZJYAM,Yes,Female,Sí,No,No,4,Month-to-month,Yes,Electronic check,78.85,292.8,Yes,No,Fiber optic,No,No,No,No,Yes,No
9233-PSYHO,No,Female,Sí,No,No,45,One year,Yes,Bank transfer (automatic),100.15,4459.8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9236-NDUCW,No,Female,No,No,No,21,Two year,No,Mailed check,35.1,770.4,No,No phone service,DSL,Yes,No,No,Yes,No,No
9237-HQITU,Yes,Female,No,No,No,2,Month-to-month,Yes,Electronic check,70.7,151.65,Yes,No,Fiber optic,No,No,No,No,No,No
9239-GZHZE,No,Female,No,Yes,No,72,Two year,Yes,Credit card (automatic),113.65,8124.2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9239-ZBZZV,Yes,Female,No,No,No,6,Month-to-month,Yes,Electronic check,47.95,305.1,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
9242-TKFSV,No,Male,No,Yes,Yes,72,Two year,Yes,Credit card (automatic),65.1,4754.3,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9244-ZVAPM,No,Male,No,No,No,1,Month-to-month,No,Mailed check,45.6,45.6,Yes,No,DSL,No,No,No,No,No,No
9248-OJYKK,Yes,Male,Sí,No,No,1,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,Yes,Fiber optic,No,No,No,No,No,No
9249-FXSCK,Yes,Female,No,No,No,52,One year,Yes,Credit card (automatic),111.25,5916.45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
9250-WYPLL,Yes,Female,No,No,No,5,Month-to-month,No,Electronic check,75.55,413.65,Yes,Yes,Fiber optic,No,No,No,No,No,No
9251-AWQGT,No,Female,No,Yes,Yes,48,Two year,No,Mailed check,20.0,935.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9251-WNSOD,No,Female,No,Yes,No,67,One year,No,Mailed check,75.1,5064.45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
9253-QXKBE,Yes,Male,Sí,Yes,No,29,Month-to-month,Yes,Electronic check,94.45,2653.65,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
9253-VIFJQ,No,Male,No,Yes,No,65,One year,No,Credit card (automatic),67.05,4309.55,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
9254-RBFON,Yes,Female,No,Yes,Yes,17,One year,No,Bank transfer (automatic),98.6,1704.95,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
9256-JTBNZ,No,Female,No,No,No,11,Month-to-month,No,Bank transfer (automatic),20.3,246.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9257-AZMTZ,No,Female,No,Yes,Yes,52,Two year,No,Bank transfer (automatic),20.1,1078.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9258-CNWAC,No,Female,No,Yes,Yes,71,Two year,No,Credit card (automatic),113.65,8166.8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9259-PACGQ,Yes,Female,No,Yes,No,34,Month-to-month,No,Electronic check,62.65,2274.9,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
9261-WDCAF,No,Male,No,No,No,3,Month-to-month,No,Mailed check,54.65,189.1,Yes,No,DSL,No,No,No,No,No,Yes
9269-CQOOL,Yes,Male,No,No,Yes,3,Month-to-month,Yes,Credit card (automatic),54.7,169.45,Yes,No,DSL,No,No,No,No,Yes,No
9272-LSVYH,No,Male,No,No,No,10,Month-to-month,No,Mailed check,70.15,735.5,Yes,No,Fiber optic,No,No,No,No,No,No
9274-CNFMO,Yes,Male,Sí,Yes,No,4,Month-to-month,No,Electronic check,74.95,308.7,Yes,Yes,Fiber optic,No,No,No,No,No,No
9274-UARKJ,No,Female,No,No,No,15,Month-to-month,Yes,Bank transfer (automatic),83.2,1130.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No
9277-JOOMO,No,Female,No,No,No,3,Month-to-month,No,Mailed check,24.6,86.35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9278-VZKCD,No,Female,Sí,Yes,No,52,Month-to-month,Yes,Electronic check,109.1,5647.95,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
9279-CJEOJ,No,Female,Sí,No,No,21,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
9281-CEDRU,No,Female,No,Yes,No,68,Two year,No,Bank transfer (automatic),64.1,4326.25,Yes,No,DSL,No,Yes,No,Yes,Yes,No
9281-OFDMF,No,Male,Sí,No,No,39,Month-to-month,No,Electronic check,90.7,3413.25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
9281-PKKZE,No,Female,No,Yes,No,46,Month-to-month,Yes,Electronic check,43.95,2007.85,No,No phone service,DSL,No,No,No,No,Yes,Yes
9282-IZGQK,Yes,Female,No,No,No,1,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
9283-LZQOH,Yes,Male,No,Yes,Yes,13,Month-to-month,Yes,Credit card (automatic),74.4,896.75,Yes,Yes,Fiber optic,No,No,No,No,No,No
9286-BHDQG,No,Male,No,Yes,Yes,72,Two year,No,Credit card (automatic),45.25,3139.8,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No
9286-DOJGF,Yes,Female,Sí,Yes,No,38,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,Yes,Yes,Fiber optic,No,No,No,No,No,No
9289-LBQVU,No,Male,No,Yes,No,64,One year,Yes,Mailed check,70.15,4480.7,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes
9290-SHCMB,No,Female,Sí,No,No,13,Month-to-month,Yes,Electronic check,96.85,1235.55,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
9294-TDIPC,No,Male,No,No,Yes,5,Month-to-month,No,Mailed check,20.2,83.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9297-EONCV,No,Female,No,No,No,72,Two year,Yes,Bank transfer (automatic),91.35,6697.2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9297-FVVDH,No,Female,No,Yes,Yes,57,Two year,Yes,Electronic check,84.5,4845.4,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
9298-WGMRW,No,Female,No,Yes,No,72,Two year,Yes,Bank transfer (automatic),115.5,8312.75,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9300-AGZNL,Yes,Male,Sí,No,No,1,Month-to-month,Yes,Electronic check,94.0,94.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
9300-RENDD,Yes,Male,No,No,No,1,Month-to-month,Yes,Electronic check,79.95,79.95,Yes,No,Fiber optic,No,No,No,No,Yes,No
9305-CDSKC,Yes,Female,No,No,No,8,Month-to-month,Yes,Electronic check,99.65,820.5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9306-CPCBC,Yes,Female,No,No,No,3,Month-to-month,Yes,Electronic check,74.25,210.3,Yes,Yes,Fiber optic,No,No,No,No,No,No
9308-ANMVE,No,Male,No,No,Yes,47,Month-to-month,Yes,Electronic check,55.3,2654.05,Yes,No,DSL,Yes,Yes,No,No,No,No
9309-BZGNT,No,Male,Sí,Yes,No,69,One year,Yes,Credit card (automatic),29.8,2134.3,No,No phone service,DSL,No,No,Yes,No,No,No
9313-CDOGY,No,Male,No,Yes,Yes,38,Month-to-month,No,Electronic check,19.6,717.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9313-QOLTZ,No,Male,No,No,No,26,Month-to-month,No,Mailed check,20.9,518.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9314-IJWSQ,No,Female,No,Yes,Yes,14,Month-to-month,Yes,Electronic check,84.8,1203.9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
9314-QDMDW,No,Male,No,No,No,11,One year,Yes,Electronic check,61.25,729.95,Yes,No,DSL,No,Yes,No,No,Yes,No
9317-WZPGV,Yes,Female,Sí,No,No,2,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Yes,No,Fiber optic,No,No,No,No,No,Yes
9318-NKNFC,Yes,Male,No,No,No,1,Month-to-month,Yes,Mailed check,18.85,18.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9323-HGFWY,No,Female,No,Yes,No,27,One year,Yes,Credit card (automatic),101.9,2681.15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
9327-QSDED,No,Male,No,No,No,8,Month-to-month,No,Mailed check,43.55,335.4,Yes,No,DSL,No,No,No,No,No,No
9330-DHBFL,No,Female,No,Yes,Yes,23,One year,Yes,Mailed check,66.25,1533.8,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
9330-IJWIO,Yes,Female,No,No,No,13,Month-to-month,Yes,Electronic check,100.35,1358.85,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
9330-VOFSZ,No,Female,No,Yes,No,60,Two year,Yes,Credit card (automatic),110.8,6640.7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9332-GYWLO,No,Female,No,Yes,Yes,6,Month-to-month,No,Electronic check,54.85,355.1,Yes,No,DSL,No,No,No,No,Yes,No
9334-GWGOW,No,Male,Sí,Yes,No,7,Month-to-month,Yes,Electronic check,74.85,485.25,Yes,Yes,Fiber optic,No,No,No,No,No,No
9337-SRRNI,No,Male,No,No,Yes,66,Two year,Yes,Credit card (automatic),25.3,1673.8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9339-FIIJL,No,Male,No,Yes,No,72,Two year,No,Bank transfer (automatic),85.95,6151.9,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
9342-VNIMQ,No,Male,No,No,No,33,Month-to-month,Yes,Bank transfer (automatic),54.65,1665.2,Yes,Yes,DSL,No,Yes,No,No,No,No
9347-AERRL,No,Male,No,Yes,No,23,One year,No,Credit card (automatic),19.3,486.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9348-ROUAI,No,Female,No,Yes,Yes,59,Two year,No,Credit card (automatic),90.3,5194.05,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9348-YVOMK,No,Male,No,No,No,4,Month-to-month,Yes,Credit card (automatic),44.8,176.2,Yes,No,DSL,No,No,No,No,No,No
9350-VLHMB,No,Male,No,Yes,Yes,67,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
9350-ZXYJC,No,Female,No,No,No,4,Two year,Yes,Credit card (automatic),25.3,116.95,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9351-HXDMR,No,Male,No,Yes,No,72,Two year,Yes,Credit card (automatic),110.9,8240.85,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9351-LZYGF,No,Female,No,Yes,No,42,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
9355-NPPFS,No,Female,Sí,No,No,26,Month-to-month,Yes,Electronic check,78.8,2006.1,Yes,No,Fiber optic,No,No,No,No,No,Yes
9356-AXGMP,No,Male,No,Yes,No,38,One year,Yes,Electronic check,110.7,4428.6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9357-UJRUN,No,Male,No,Yes,No,24,One year,Yes,Electronic check,58.35,1346.9,Yes,Yes,DSL,Yes,No,No,Yes,No,No
9359-JANWS,No,Female,No,Yes,No,65,Two year,No,Credit card (automatic),58.9,3857.1,Yes,No,DSL,Yes,No,Yes,Yes,No,No
9359-UGBTK,No,Female,No,No,No,67,One year,Yes,Bank transfer (automatic),72.35,4991.5,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes
9360-AHGNL,Yes,Female,Sí,Yes,No,43,One year,Yes,Mailed check,109.55,4830.25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9360-OMDZZ,No,Male,No,No,No,24,Month-to-month,Yes,Electronic check,94.1,2322.85,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
9361-YNQWJ,No,Female,No,No,No,64,One year,Yes,Bank transfer (automatic),24.4,1601.2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9362-MWODR,No,Female,No,No,Yes,40,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,Yes,No,DSL,Yes,No,No,Yes,Yes,No
9364-YKUVW,No,Male,No,No,No,15,Month-to-month,Yes,Mailed check,19.8,309.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9365-CSLBQ,No,Male,No,No,Yes,71,Two year,No,Mailed check,24.35,1654.6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9365-SRSZE,No,Male,Sí,Yes,No,27,Month-to-month,Yes,Electronic check,70.55,1943.9,Yes,No,Fiber optic,No,No,No,No,No,No
9367-OIUXP,No,Male,No,No,No,4,Month-to-month,No,Mailed check,20.7,73.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9367-TCUYN,No,Female,No,No,No,12,Month-to-month,No,Mailed check,20.1,223.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9367-WXLCH,Yes,Male,No,No,No,8,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
9369-XFEHK,Yes,Female,Sí,Yes,No,33,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
9371-BITHB,No,Female,No,Yes,Yes,52,Two year,No,Mailed check,19.85,1070.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9372-TXXPS,No,Female,No,Yes,No,60,Two year,No,Bank transfer (automatic),59.85,3483.45,Yes,No,DSL,Yes,Yes,No,Yes,No,No
9373-WSLOY,No,Male,Sí,Yes,No,33,Month-to-month,Yes,Electronic check,50.0,1750.85,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
9374-YOLBJ,No,Female,No,Yes,Yes,1,Month-to-month,No,Electronic check,19.25,19.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9375-MHRRS,No,Male,No,No,No,6,Month-to-month,No,Mailed check,50.05,288.35,Yes,No,DSL,No,No,No,Yes,No,No
9378-FXTIZ,Yes,Female,No,Yes,No,54,One year,Yes,Credit card (automatic),70.15,3715.65,Yes,Yes,DSL,No,No,No,No,Yes,Yes
9381-NDKME,Yes,Female,Sí,Yes,No,24,Month-to-month,Yes,Credit card (automatic),40.65,933.3,No,No phone service,DSL,No,No,Yes,No,No,Yes
9385-EHGDO,No,Female,No,Yes,Yes,35,Two year,Yes,Mailed check,19.85,739.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9385-NXKDA,No,Female,No,Yes,No,72,Two year,Yes,Credit card (automatic),82.65,5919.35,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
9386-LDCZR,No,Male,No,No,No,43,One year,Yes,Credit card (automatic),90.65,3882.3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No
9388-ZEYVT,No,Male,No,No,No,43,One year,No,Electronic check,44.15,1931.3,No,No phone service,DSL,No,No,Yes,Yes,No,Yes
9389-ACWBI,No,Female,No,Yes,Yes,5,Month-to-month,No,Credit card (automatic),69.95,320.4,Yes,No,Fiber optic,No,No,No,No,No,No
9391-DXGGG,No,Female,Sí,No,No,44,One year,No,Credit card (automatic),89.15,3990.75,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
9391-EOYLI,Yes,Male,Sí,Yes,No,12,Month-to-month,Yes,Electronic check,80.45,950.2,Yes,No,Fiber optic,No,No,No,No,No,Yes
9391-LMANN,No,Male,No,No,Yes,53,One year,No,Electronic check,95.95,5036.9,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
9391-TTOYH,No,Female,No,No,No,23,Month-to-month,Yes,Mailed check,19.5,470.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9391-YZEJW,No,Female,No,No,No,62,One year,Yes,Bank transfer (automatic),94.0,5757.2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
9392-XBGTD,No,Male,No,No,Yes,27,Two year,No,Mailed check,20.6,581.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9396-ZSFLL,No,Female,No,No,No,15,Month-to-month,No,Mailed check,48.85,631.4,Yes,Yes,DSL,No,No,No,No,No,No
9397-TZSHA,No,Female,No,No,No,69,Two year,No,Credit card (automatic),24.6,1678.05,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9398-MMQTO,No,Male,No,No,No,3,Month-to-month,No,Credit card (automatic),74.45,221.1,Yes,No,Fiber optic,No,Yes,No,No,No,No
9399-APLBT,Yes,Female,No,Yes,Yes,1,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,No,Fiber optic,No,Yes,No,No,No,No
9402-CXWPL,No,Female,No,No,No,70,One year,No,Electronic check,98.9,6838.6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
9402-ORRAH,No,Female,Sí,No,No,15,Month-to-month,Yes,Electronic check,91.5,1400.3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
9402-ROUMJ,No,Female,No,Yes,Yes,67,One year,Yes,Bank transfer (automatic),100.25,6689.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes
9405-GPBBG,No,Female,No,No,No,64,Two year,Yes,Credit card (automatic),110.5,7069.25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9408-HRXRK,No,Female,No,Yes,Yes,45,Month-to-month,Yes,Electronic check,105.15,4730.9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
9408-SSNVZ,Yes,Female,No,No,No,4,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,No,Fiber optic,No,No,No,No,No,No
9411-TPQQV,No,Female,No,No,No,40,One year,Yes,Bank transfer (automatic),54.55,2236.2,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes
9412-ARGBX,Yes,Female,No,No,Yes,48,Two year,Yes,Mailed check,95.5,4627.85,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No
9412-GHEEC,Yes,Male,No,No,No,40,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
9415-DPEWS,Yes,Female,No,No,No,18,Month-to-month,Yes,Electronic check,88.35,1639.3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No
9415-TPKRV,No,Female,No,Yes,Yes,8,Month-to-month,No,Electronic check,55.75,446.8,Yes,Yes,DSL,No,Yes,No,No,No,No
9415-ZNBSX,No,Female,No,Yes,Yes,70,Two year,Yes,Bank transfer (automatic),89.0,6293.2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9418-RUKPH,No,Female,No,Yes,Yes,38,Two year,Yes,Mailed check,19.95,756.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9419-IPPBE,No,Female,No,Yes,Yes,51,One year,Yes,Electronic check,90.15,4554.85,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
9420-LOJKX,Yes,Female,No,No,No,15,Month-to-month,Yes,Credit card (automatic),99.1,1426.4,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
9424-CMPOG,No,Male,No,Yes,Yes,9,Two year,No,Mailed check,19.6,197.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9426-SXNHE,No,Female,No,No,No,2,Month-to-month,No,Bank transfer (automatic),18.75,53.15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9430-FRQOC,Yes,Female,No,No,Yes,4,Month-to-month,Yes,Mailed check,87.1,341.45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
9430-NKQLY,No,Male,No,Yes,Yes,72,Two year,Yes,Credit card (automatic),25.1,1790.8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9432-RUVSL,No,Female,No,No,No,48,Two year,Yes,Credit card (automatic),102.5,4904.25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9432-VOFYX,No,Male,No,No,No,17,Month-to-month,Yes,Electronic check,70.8,1207.0,Yes,No,Fiber optic,No,No,No,No,No,No
9435-JMLSX,No,Male,No,Yes,No,71,Two year,Yes,Bank transfer (automatic),86.1,6045.9,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9436-ZBZCT,Yes,Male,No,No,No,14,Month-to-month,Yes,Electronic check,89.95,1178.4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No
9441-QHEVC,No,Male,No,No,No,1,Month-to-month,No,Mailed check,19.1,19.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9442-JTWDL,No,Female,No,No,No,11,One year,No,Credit card (automatic),20.05,237.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9443-JUBUO,No,Male,No,Yes,Yes,72,Two year,Yes,Credit card (automatic),65.25,4478.85,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9444-JTXHZ,Yes,Male,No,Yes,No,1,Month-to-month,No,Electronic check,76.2,76.2,Yes,No,Fiber optic,No,No,Yes,No,No,No
9445-SZLCH,Yes,Female,No,Yes,Yes,36,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
9445-ZUEQE,No,Male,No,Yes,Yes,27,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No
9447-YPTBX,No,Female,No,Yes,No,50,One year,Yes,Bank transfer (automatic),19.85,943.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9448-REEVD,Yes,Male,No,Yes,No,1,Month-to-month,No,Credit card (automatic),44.7,44.7,Yes,No,DSL,No,No,No,No,No,No
9450-TRJUU,No,Male,No,No,No,35,Month-to-month,No,Electronic check,83.15,2848.45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
9451-LPGOO,Yes,Male,No,No,No,7,Month-to-month,Yes,Electronic check,86.8,620.35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
9451-WLYRI,No,Female,No,Yes,No,53,One year,No,Credit card (automatic),19.05,990.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9453-PATOS,No,Female,No,Yes,No,72,Two year,No,Mailed check,85.1,6155.4,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9462-MJUAW,Yes,Male,No,No,No,4,Month-to-month,No,Mailed check,50.4,206.6,Yes,Yes,DSL,No,No,No,No,No,No
9465-RWMXL,Yes,Male,No,Yes,No,32,Month-to-month,Yes,Electronic check,78.9,2447.95,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
9467-ROOLM,No,Female,No,No,No,25,Month-to-month,No,Mailed check,19.05,461.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9469-WEJBT,No,Male,No,Yes,No,37,Month-to-month,Yes,Electronic check,90.35,3419.3,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes
9470-RTWDV,No,Male,No,Yes,Yes,26,One year,Yes,Credit card (automatic),82.0,2083.1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
9470-XCCEM,No,Male,No,Yes,Yes,35,Month-to-month,Yes,Bank transfer (automatic),89.65,3161.6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
9470-YFUYI,No,Male,Sí,Yes,No,71,One year,Yes,Bank transfer (automatic),71.0,5012.1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
9473-CBZOP,No,Female,No,No,No,28,One year,No,Mailed check,59.0,1654.45,Yes,Yes,DSL,Yes,No,Yes,No,No,No
9474-PHLYD,Yes,Female,No,No,No,15,Month-to-month,Yes,Electronic check,59.45,892.65,Yes,No,DSL,No,No,Yes,No,No,Yes
9475-NNDGC,No,Male,No,Yes,No,71,One year,Yes,Bank transfer (automatic),113.15,7953.25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
